order_id,quantity,unit_price,total
ORD15016,1,10.0,10.0
ORD15017,1,10.0,10.0
ORD15018,1,10.0,10.0
ORD15019,1,10.0,10.0
ORD15020,1,10.0,10.0
ORD15021,1,10.0,10.0
ORD15022,1,10.0,10.0
ORD15023,1,10.0,10.0
ORD15024,1,10.0,10.0
ORD15025,1,10.0,10.0
ORD15026,1,10.0,10.0
ORD15027,1,10.0,10.0
ORD15028,1,10.0,10.0
ORD15029,1,10.0,10.0
ORD15030,1,10.0,10.0
ORD15031,1,10.0,10.0
ORD15032,1,10.0,10.0
ORD15033,1,10.0,10.0
ORD15034,1,10.0,10.0
ORD15035,1,10.0,10.0
ORD15036,1,10.0,10.0
ORD15037,1,10.0,10.0
ORD15038,1,10.0,10.0
ORD15039,1,10.0,10.0
ORD15040,1,10.0,10.0
ORD15041,1,10.0,10.0
ORD15042,1,10.0,10.0
ORD15043,1,10.0,10.0
ORD15044,1,10.0,10.0
ORD15045,1,10.0,10.0
ORD15046,1,10.0,10.0
ORD15047,1,10.0,10.0
ORD15048,1,10.0,10.0
ORD15049,1,10.0,10.0
ORD15050,1,10.0,10.0
ORD15051,1,10.0,10.0
ORD15052,1,10.0,10.0
ORD15053,1,10.0,10.0
ORD15054,1,10.0,10.0
ORD15055,1,10.0,10.0
ORD15056,1,10.0,10.0
ORD15057,1,10.0,10.0
ORD15058,1,10.0,10.0
ORD15059,1,10.0,10.0
ORD15060,1,10.0,10.0
ORD15061,1,10.0,10.0
ORD15062,1,10.0,10.0
ORD15063,1,10.0,10.0
ORD15064,1,10.0,10.0
ORD15065,1,10.0,10.0
ORD15066,1,10.0,10.0
ORD15067,1,10.0,10.0
ORD15068,1,10.0,10.0
ORD15069,1,10.0,10.0
ORD15070,1,10.0,10.0
ORD15071,1,10.0,10.0
ORD15072,1,10.0,10.0
ORD15073,1,10.0,10.0
ORD15074,1,10.0,10.0
ORD15075,1,10.0,10.0
ORD15076,1,10.0,10.0
ORD15077,1,10.0,10.0
ORD15078,1,10.0,10.0
ORD15079,1,10.0,10.0
ORD15080,1,10.0,10.0
ORD15081,1,10.0,10.0
ORD15082,1,10.0,10.0
ORD15083,1,10.0,10.0
ORD15084,1,10.0,10.0
ORD15085,1,10.0,10.0
ORD15086,1,10.0,10.0
ORD15087,1,10.0,10.0
ORD15088,1,10.0,10.0
ORD15089,1,10.0,10.0
ORD15090,1,10.0,10.0
ORD15091,1,10.0,10.0
ORD15092,1,10.0,10.0
ORD15093,1,10.0,10.0
ORD15094,1,10.0,10.0
ORD15095,1,10.0,10.0
ORD15096,1,10.0,10.0
ORD15097,1,10.0,10.0
ORD15098,1,10.0,10.0
ORD15099,1,10.0,10.0
ORD15100,1,10.0,10.0
ORD15101,1,10.0,10.0
ORD15102,1,10.0,10.0
ORD15103,1,10.0,10.0
ORD15104,1,10.0,10.0
ORD15105,1,10.0,10.0
ORD15106,1,10.0,10.0
ORD15107,1,10.0,10.0
ORD15108,1,10.0,10.0
ORD15109,1,10.0,10.0
ORD15110,1,10.0,10.0
ORD15111,1,10.0,10.0
ORD15112,1,10.0,10.0
ORD15113,1,10.0,10.0
ORD15114,1,10.0,10.0
ORD15115,1,10.0,10.0
ORD15116,1,10.0,10.0
ORD15117,1,10.0,10.0
ORD15118,1,10.0,10.0
ORD15119,1,10.0,10.0
ORD15120,1,10.0,10.0
ORD15121,1,10.0,10.0
ORD15122,1,10.0,10.0
ORD15123,1,10.0,10.0
ORD15124,1,10.0,10.0
ORD15125,1,10.0,10.0
ORD15126,1,10.0,10.0
ORD15127,1,10.0,10.0
ORD15128,1,10.0,10.0
ORD15129,1,10.0,10.0
ORD15130,1,10.0,10.0
ORD15131,1,10.0,10.0
ORD15132,1,10.0,10.0
ORD15133,1,10.0,10.0
ORD15134,1,10.0,10.0
ORD15135,1,10.0,10.0
ORD15136,1,10.0,10.0
ORD15137,1,10.0,10.0
ORD15138,1,10.0,10.0
ORD15139,1,10.0,10.0
ORD15140,1,10.0,10.0
ORD15141,1,10.0,10.0
ORD15142,1,10.0,10.0
ORD15143,1,10.0,10.0
ORD15144,1,10.0,10.0
ORD15145,1,10.0,10.0
ORD15146,1,10.0,10.0
ORD15147,1,10.0,10.0
ORD15148,1,10.0,10.0
ORD15149,1,10.0,10.0
ORD15150,1,10.0,10.0
ORD15151,1,10.0,10.0
ORD15152,1,10.0,10.0
ORD15153,1,10.0,10.0
ORD15154,1,10.0,10.0
ORD15155,1,10.0,10.0
ORD15156,1,10.0,10.0
ORD15157,1,10.0,10.0
ORD15158,1,10.0,10.0
ORD15159,1,10.0,10.0
ORD15160,1,10.0,10.0
ORD15161,1,10.0,10.0
ORD15162,1,10.0,10.0
ORD15163,1,10.0,10.0
ORD15164,1,10.0,10.0
ORD15165,1,10.0,10.0
ORD15166,1,10.0,10.0
ORD15167,1,10.0,10.0
ORD15168,1,10.0,10.0
ORD15169,1,10.0,10.0
ORD15170,1,10.0,10.0
ORD15171,1,10.0,10.0
ORD15172,1,10.0,10.0
ORD15173,1,10.0,10.0
ORD15174,1,10.0,10.0
ORD15175,1,10.0,10.0
ORD15176,1,10.0,10.0
ORD15177,1,10.0,10.0
ORD15178,1,10.0,10.0
ORD15179,1,10.0,10.0
ORD15180,1,10.0,10.0
ORD15181,1,10.0,10.0
ORD15182,1,10.0,10.0
ORD15183,1,10.0,10.0
ORD15184,1,10.0,10.0
ORD15185,1,10.0,10.0
ORD15186,1,10.0,10.0
ORD15187,1,10.0,10.0
ORD15188,1,10.0,10.0
ORD15189,1,10.0,10.0
ORD15190,1,10.0,10.0
ORD15191,1,10.0,10.0
ORD15192,1,10.0,10.0
ORD15193,1,10.0,10.0
ORD15194,1,10.0,10.0
ORD15195,1,10.0,10.0
ORD15196,1,10.0,10.0
ORD15197,1,10.0,10.0
ORD15198,1,10.0,10.0
ORD15199,1,10.0,10.0
ORD15200,1,10.0,10.0
ORD15201,1,10.0,10.0
ORD15202,1,10.0,10.0
ORD15203,1,10.0,10.0
ORD15204,1,10.0,10.0
ORD15205,1,10.0,10.0
ORD15206,1,10.0,10.0
ORD15207,1,10.0,10.0
ORD15208,1,10.0,10.0
ORD15209,1,10.0,10.0
ORD15210,1,10.0,10.0
ORD15211,1,10.0,10.0
ORD15212,1,10.0,10.0
ORD15213,1,10.0,10.0
ORD15214,1,10.0,10.0
ORD15215,1,10.0,10.0
ORD15216,1,10.0,10.0
ORD15217,1,10.0,10.0
ORD15218,1,10.0,10.0
ORD15219,1,10.0,10.0
ORD15220,1,10.0,10.0
ORD15221,1,10.0,10.0
ORD15222,1,10.0,10.0
ORD15223,1,10.0,10.0
ORD15224,1,10.0,10.0
ORD15225,1,10.0,10.0
ORD15226,1,10.0,10.0
ORD15227,1,10.0,10.0
ORD15228,1,10.0,10.0
ORD15229,1,10.0,10.0
ORD15230,1,10.0,10.0
ORD15231,1,10.0,10.0
ORD15232,1,10.0,10.0
ORD15233,1,10.0,10.0
ORD15234,1,10.0,10.0
ORD15235,1,10.0,10.0
ORD15236,1,10.0,10.0
ORD15237,1,10.0,10.0
ORD15238,1,10.0,10.0
ORD15239,1,10.0,10.0
ORD15240,1,10.0,10.0
ORD15241,1,10.0,10.0
ORD15242,1,10.0,10.0
ORD15243,1,10.0,10.0
ORD15244,1,10.0,10.0
ORD15245,1,10.0,10.0
ORD15246,1,10.0,10.0
ORD15247,1,10.0,10.0
ORD15248,1,10.0,10.0
ORD15249,1,10.0,10.0
ORD15250,1,10.0,10.0
ORD15251,1,10.0,10.0
ORD15252,1,10.0,10.0
ORD15253,1,10.0,10.0
ORD15254,1,10.0,10.0
ORD15255,1,10.0,10.0
ORD15256,1,10.0,10.0
ORD15257,1,10.0,10.0
ORD15258,1,10.0,10.0
ORD15259,1,10.0,10.0
ORD15260,1,10.0,10.0
ORD15261,1,10.0,10.0
ORD15262,1,10.0,10.0
ORD15263,1,10.0,10.0
ORD15264,1,10.0,10.0
ORD15265,1,10.0,10.0
ORD15266,1,10.0,10.0
ORD15267,1,10.0,10.0
ORD15268,1,10.0,10.0
ORD15269,1,10.0,10.0
ORD15270,1,10.0,10.0
ORD15271,1,10.0,10.0
ORD15272,1,10.0,10.0
ORD15273,1,10.0,10.0
ORD15274,1,10.0,10.0
ORD15275,1,10.0,10.0
ORD15276,1,10.0,10.0
ORD15277,1,10.0,10.0
ORD15278,1,10.0,10.0
ORD15279,1,10.0,10.0
ORD15280,1,10.0,10.0
ORD15281,1,10.0,10.0
ORD15282,1,10.0,10.0
ORD15283,1,10.0,10.0
ORD15284,1,10.0,10.0
ORD15285,1,10.0,10.0
ORD15286,1,10.0,10.0
ORD15287,1,10.0,10.0
ORD15288,1,10.0,10.0
ORD15289,1,10.0,10.0
ORD15290,1,10.0,10.0
ORD15291,1,10.0,10.0
ORD15292,1,10.0,10.0
ORD15293,1,10.0,10.0
ORD15294,1,10.0,10.0
ORD15295,1,10.0,10.0
ORD15296,1,10.0,10.0
ORD15297,1,10.0,10.0
ORD15298,1,10.0,10.0
ORD15299,1,10.0,10.0
ORD15300,1,10.0,10.0
ORD15301,1,10.0,10.0
ORD15302,1,10.0,10.0
ORD15303,1,10.0,10.0
ORD15304,1,10.0,10.0
ORD15305,1,10.0,10.0
ORD15306,1,10.0,10.0
ORD15307,1,10.0,10.0
ORD15308,1,10.0,10.0
ORD15309,1,10.0,10.0
ORD15310,1,10.0,10.0
ORD15311,1,10.0,10.0
ORD15312,1,10.0,10.0
ORD15313,1,10.0,10.0
ORD15314,1,10.0,10.0
ORD15315,1,10.0,10.0
ORD15316,1,10.0,10.0
ORD15317,1,10.0,10.0
ORD15318,1,10.0,10.0
ORD15319,1,10.0,10.0
ORD15320,1,10.0,10.0
ORD15321,1,10.0,10.0
ORD15322,1,10.0,10.0
ORD15323,1,10.0,10.0
ORD15324,1,10.0,10.0
ORD15325,1,10.0,10.0
ORD15326,1,10.0,10.0
ORD15327,1,10.0,10.0
ORD15328,1,10.0,10.0
ORD15329,1,10.0,10.0
ORD15330,1,10.0,10.0
ORD15331,1,10.0,10.0
ORD15332,1,10.0,10.0
ORD15333,1,10.0,10.0
ORD15334,1,10.0,10.0
ORD15335,1,10.0,10.0
ORD15336,1,10.0,10.0
ORD15337,1,10.0,10.0
ORD15338,1,10.0,10.0
ORD15339,1,10.0,10.0
ORD15340,1,10.0,10.0
ORD15341,1,10.0,10.0
ORD15342,1,10.0,10.0
ORD15343,1,10.0,10.0
ORD15344,1,10.0,10.0
ORD15345,1,10.0,10.0
ORD15346,1,10.0,10.0
ORD15347,1,10.0,10.0
ORD15348,1,10.0,10.0
ORD15349,1,10.0,10.0
ORD15350,1,10.0,10.0
ORD15351,1,10.0,10.0
ORD15352,1,10.0,10.0
ORD15353,1,10.0,10.0
ORD15354,1,10.0,10.0
ORD15355,1,10.0,10.0
ORD15356,1,10.0,10.0
ORD15357,1,10.0,10.0
ORD15358,1,10.0,10.0
ORD15359,1,10.0,10.0
ORD15360,1,10.0,10.0
ORD15361,1,10.0,10.0
ORD15362,1,10.0,10.0
ORD15363,1,10.0,10.0
ORD15364,1,10.0,10.0
ORD15365,1,10.0,10.0
ORD15366,1,10.0,10.0
ORD15367,1,10.0,10.0
ORD15368,1,10.0,10.0
ORD15369,1,10.0,10.0
ORD15370,1,10.0,10.0
ORD15371,1,10.0,10.0
ORD15372,1,10.0,10.0
ORD15373,1,10.0,10.0
ORD15374,1,10.0,10.0
ORD15375,1,10.0,10.0
ORD15376,1,10.0,10.0
ORD15377,1,10.0,10.0
ORD15378,1,10.0,10.0
ORD15379,1,10.0,10.0
ORD15380,1,10.0,10.0
ORD15381,1,10.0,10.0
ORD15382,1,10.0,10.0
ORD15383,1,10.0,10.0
ORD15384,1,10.0,10.0
ORD15385,1,10.0,10.0
ORD15386,1,10.0,10.0
ORD15387,1,10.0,10.0
ORD15388,1,10.0,10.0
ORD15389,1,10.0,10.0
ORD15390,1,10.0,10.0
ORD15391,1,10.0,10.0
ORD15392,1,10.0,10.0
ORD15393,1,10.0,10.0
ORD15394,1,10.0,10.0
ORD15395,1,10.0,10.0
ORD15396,1,10.0,10.0
ORD15397,1,10.0,10.0
ORD15398,1,10.0,10.0
ORD15399,1,10.0,10.0
ORD15400,1,10.0,10.0
ORD15401,1,10.0,10.0
ORD15402,1,10.0,10.0
ORD15403,1,10.0,10.0
ORD15404,1,10.0,10.0
ORD15405,1,10.0,10.0
ORD15406,1,10.0,10.0
ORD15407,1,10.0,10.0
ORD15408,1,10.0,10.0
ORD15409,1,10.0,10.0
ORD15410,1,10.0,10.0
ORD15411,1,10.0,10.0
ORD15412,1,10.0,10.0
ORD15413,1,10.0,10.0
ORD15414,1,10.0,10.0
ORD15415,1,10.0,10.0
ORD15416,1,10.0,10.0
ORD15417,1,10.0,10.0
ORD15418,1,10.0,10.0
ORD15419,1,10.0,10.0
ORD15420,1,10.0,10.0
ORD15421,1,10.0,10.0
ORD15422,1,10.0,10.0
ORD15423,1,10.0,10.0
ORD15424,1,10.0,10.0
ORD15425,1,10.0,10.0
ORD15426,1,10.0,10.0
ORD15427,1,10.0,10.0
ORD15428,1,10.0,10.0
ORD15429,1,10.0,10.0
ORD15430,1,10.0,10.0
ORD15431,1,10.0,10.0
ORD15432,1,10.0,10.0
ORD15433,1,10.0,10.0
ORD15434,1,10.0,10.0
ORD15435,1,10.0,10.0
ORD15436,1,10.0,10.0
ORD15437,1,10.0,10.0
ORD15438,1,10.0,10.0
ORD15439,1,10.0,10.0
ORD15440,1,10.0,10.0
ORD15441,1,10.0,10.0
ORD15442,1,10.0,10.0
ORD15443,1,10.0,10.0
ORD15444,1,10.0,10.0
ORD15445,1,10.0,10.0
ORD15446,1,10.0,10.0
ORD15447,1,10.0,10.0
ORD15448,1,10.0,10.0
ORD15449,1,10.0,10.0
ORD15450,1,10.0,10.0
ORD15451,1,10.0,10.0
ORD15452,1,10.0,10.0
ORD15453,1,10.0,10.0
ORD15454,1,10.0,10.0
ORD15455,1,10.0,10.0
ORD15456,1,10.0,10.0
ORD15457,1,10.0,10.0
ORD15458,1,10.0,10.0
ORD15459,1,10.0,10.0
ORD15460,1,10.0,10.0
ORD15461,1,10.0,10.0
ORD15462,1,10.0,10.0
ORD15463,1,10.0,10.0
ORD15464,1,10.0,10.0
ORD15465,1,10.0,10.0
ORD15466,1,10.0,10.0
ORD15467,1,10.0,10.0
ORD15468,1,10.0,10.0
ORD15469,1,10.0,10.0
ORD15470,1,10.0,10.0
ORD15471,1,10.0,10.0
ORD15472,1,10.0,10.0
ORD15473,1,10.0,10.0
ORD15474,1,10.0,10.0
ORD15475,1,10.0,10.0
ORD15476,1,10.0,10.0
ORD15477,1,10.0,10.0
ORD15478,1,10.0,10.0
ORD15479,1,10.0,10.0
ORD15480,1,10.0,10.0
ORD15481,1,10.0,10.0
ORD15482,1,10.0,10.0
ORD15483,1,10.0,10.0
ORD15484,1,10.0,10.0
ORD15485,1,10.0,10.0
ORD15486,1,10.0,10.0
ORD15487,1,10.0,10.0
ORD15488,1,10.0,10.0
ORD15489,1,10.0,10.0
ORD15490,1,10.0,10.0
ORD15491,1,10.0,10.0
ORD15492,1,10.0,10.0
ORD15493,1,10.0,10.0
ORD15494,1,10.0,10.0
ORD15495,1,10.0,10.0
ORD15496,1,10.0,10.0
ORD15497,1,10.0,10.0
ORD15498,1,10.0,10.0
ORD15499,1,10.0,10.0
ORD15500,1,10.0,10.0
ORD15501,1,10.0,10.0
ORD15502,1,10.0,10.0
ORD15503,1,10.0,10.0
ORD15504,1,10.0,10.0
ORD15505,1,10.0,10.0
ORD15506,1,10.0,10.0
ORD15507,1,10.0,10.0
ORD15508,1,10.0,10.0
ORD15509,1,10.0,10.0
ORD15510,1,10.0,10.0
ORD15511,1,10.0,10.0
ORD15512,1,10.0,10.0
ORD15513,1,10.0,10.0
ORD15514,1,10.0,10.0
ORD15515,1,10.0,10.0
ORD15516,1,10.0,10.0
ORD15517,1,10.0,10.0
ORD15518,1,10.0,10.0
ORD15519,1,10.0,10.0
ORD15520,1,10.0,10.0
ORD15521,1,10.0,10.0
ORD15522,1,10.0,10.0
ORD15523,1,10.0,10.0
ORD15524,1,10.0,10.0
ORD15525,1,10.0,10.0
ORD15526,1,10.0,10.0
ORD15527,1,10.0,10.0
ORD15528,1,10.0,10.0
ORD15529,1,10.0,10.0
ORD15530,1,10.0,10.0
ORD15531,1,10.0,10.0
ORD15532,1,10.0,10.0
ORD15533,1,10.0,10.0
ORD15534,1,10.0,10.0
ORD15535,1,10.0,10.0
ORD15536,1,10.0,10.0
ORD15537,1,10.0,10.0
ORD15538,1,10.0,10.0
ORD15539,1,10.0,10.0
ORD15540,1,10.0,10.0
ORD15541,1,10.0,10.0
ORD15542,1,10.0,10.0
ORD15543,1,10.0,10.0
ORD15544,1,10.0,10.0
ORD15545,1,10.0,10.0
ORD15546,1,10.0,10.0
ORD15547,1,10.0,10.0
ORD15548,1,10.0,10.0
ORD15549,1,10.0,10.0
ORD15550,1,10.0,10.0
ORD15551,1,10.0,10.0
ORD15552,1,10.0,10.0
ORD15553,1,10.0,10.0
ORD15554,1,10.0,10.0
ORD15555,1,10.0,10.0
ORD15556,1,10.0,10.0
ORD15557,1,10.0,10.0
ORD15558,1,10.0,10.0
ORD15559,1,10.0,10.0
ORD15560,1,10.0,10.0
ORD15561,1,10.0,10.0
ORD15562,1,10.0,10.0
ORD15563,1,10.0,10.0
ORD15564,1,10.0,10.0
ORD15565,1,10.0,10.0
ORD15566,1,10.0,10.0
ORD15567,1,10.0,10.0
ORD15568,1,10.0,10.0
ORD15569,1,10.0,10.0
ORD15570,1,10.0,10.0
ORD15571,1,10.0,10.0
ORD15572,1,10.0,10.0
ORD15573,1,10.0,10.0
ORD15574,1,10.0,10.0
ORD15575,1,10.0,10.0
ORD15576,1,10.0,10.0
ORD15577,1,10.0,10.0
ORD15578,1,10.0,10.0
ORD15579,1,10.0,10.0
ORD15580,1,10.0,10.0
ORD15581,1,10.0,10.0
ORD15582,1,10.0,10.0
ORD15583,1,10.0,10.0
ORD15584,1,10.0,10.0
ORD15585,1,10.0,10.0
ORD15586,1,10.0,10.0
ORD15587,1,10.0,10.0
ORD15588,1,10.0,10.0
ORD15589,1,10.0,10.0
ORD15590,1,10.0,10.0
ORD15591,1,10.0,10.0
ORD15592,1,10.0,10.0
ORD15593,1,10.0,10.0
ORD15594,1,10.0,10.0
ORD15595,1,10.0,10.0
ORD15596,1,10.0,10.0
ORD15597,1,10.0,10.0
ORD15598,1,10.0,10.0
ORD15599,1,10.0,10.0
ORD15600,1,10.0,10.0
ORD15601,1,10.0,10.0
ORD15602,1,10.0,10.0
ORD15603,1,10.0,10.0
ORD15604,1,10.0,10.0
ORD15605,1,10.0,10.0
ORD15606,1,10.0,10.0
ORD15607,1,10.0,10.0
ORD15608,1,10.0,10.0
ORD15609,1,10.0,10.0
ORD15610,1,10.0,10.0
ORD15611,1,10.0,10.0
ORD15612,1,10.0,10.0
ORD15613,1,10.0,10.0
ORD15614,1,10.0,10.0
ORD15615,1,10.0,10.0
ORD15616,1,10.0,10.0
ORD15617,1,10.0,10.0
ORD15618,1,10.0,10.0
ORD15619,1,10.0,10.0
ORD15620,1,10.0,10.0
ORD15621,1,10.0,10.0
ORD15622,1,10.0,10.0
ORD15623,1,10.0,10.0
ORD15624,1,10.0,10.0
ORD15625,1,10.0,10.0
ORD15626,1,10.0,10.0
ORD15627,1,10.0,10.0
ORD15628,1,10.0,10.0
ORD15629,1,10.0,10.0
ORD15630,1,10.0,10.0
ORD15631,1,10.0,10.0
ORD15632,1,10.0,10.0
ORD15633,1,10.0,10.0
ORD15634,1,10.0,10.0
ORD15635,1,10.0,10.0
ORD15636,1,10.0,10.0
ORD15637,1,10.0,10.0
ORD15638,1,10.0,10.0
ORD15639,1,10.0,10.0
ORD15640,1,10.0,10.0
ORD15641,1,10.0,10.0
ORD15642,1,10.0,10.0
ORD15643,1,10.0,10.0
ORD15644,1,10.0,10.0
ORD15645,1,10.0,10.0
ORD15646,1,10.0,10.0
ORD15647,1,10.0,10.0
ORD15648,1,10.0,10.0
ORD15649,1,10.0,10.0
ORD15650,1,10.0,10.0
ORD15651,1,10.0,10.0
ORD15652,1,10.0,10.0
ORD15653,1,10.0,10.0
ORD15654,1,10.0,10.0
ORD15655,1,10.0,10.0
ORD15656,1,10.0,10.0
ORD15657,1,10.0,10.0
ORD15658,1,10.0,10.0
ORD15659,1,10.0,10.0
ORD15660,1,10.0,10.0
ORD15661,1,10.0,10.0
ORD15662,1,10.0,10.0
ORD15663,1,10.0,10.0
ORD15664,1,10.0,10.0
ORD15665,1,10.0,10.0
ORD15666,1,10.0,10.0
ORD15667,1,10.0,10.0
ORD15668,1,10.0,10.0
ORD15669,1,10.0,10.0
ORD15670,1,10.0,10.0
ORD15671,1,10.0,10.0
ORD15672,1,10.0,10.0
ORD15673,1,10.0,10.0
ORD15674,1,10.0,10.0
ORD15675,1,10.0,10.0
ORD15676,1,10.0,10.0
ORD15677,1,10.0,10.0
ORD15678,1,10.0,10.0
ORD15679,1,10.0,10.0
ORD15680,1,10.0,10.0
ORD15681,1,10.0,10.0
ORD15682,1,10.0,10.0
ORD15683,1,10.0,10.0
ORD15684,1,10.0,10.0
ORD15685,1,10.0,10.0
ORD15686,1,10.0,10.0
ORD15687,1,10.0,10.0
ORD15688,1,10.0,10.0
ORD15689,1,10.0,10.0
ORD15690,1,10.0,10.0
ORD15691,1,10.0,10.0
ORD15692,1,10.0,10.0
ORD15693,1,10.0,10.0
ORD15694,1,10.0,10.0
ORD15695,1,10.0,10.0
ORD15696,1,10.0,10.0
ORD15697,1,10.0,10.0
ORD15698,1,10.0,10.0
ORD15699,1,10.0,10.0
ORD15700,1,10.0,10.0
ORD15701,1,10.0,10.0
ORD15702,1,10.0,10.0
ORD15703,1,10.0,10.0
ORD15704,1,10.0,10.0
ORD15705,1,10.0,10.0
ORD15706,1,10.0,10.0
ORD15707,1,10.0,10.0
ORD15708,1,10.0,10.0
ORD15709,1,10.0,10.0
ORD15710,1,10.0,10.0
ORD15711,1,10.0,10.0
ORD15712,1,10.0,10.0
ORD15713,1,10.0,10.0
ORD15714,1,10.0,10.0
ORD15715,1,10.0,10.0
ORD15716,1,10.0,10.0
ORD15717,1,10.0,10.0
ORD15718,1,10.0,10.0
ORD15719,1,10.0,10.0
ORD15720,1,10.0,10.0
ORD15721,1,10.0,10.0
ORD15722,1,10.0,10.0
ORD15723,1,10.0,10.0
ORD15724,1,10.0,10.0
ORD15725,1,10.0,10.0
ORD15726,1,10.0,10.0
ORD15727,1,10.0,10.0
ORD15728,1,10.0,10.0
ORD15729,1,10.0,10.0
ORD15730,1,10.0,10.0
ORD15731,1,10.0,10.0
ORD15732,1,10.0,10.0
ORD15733,1,10.0,10.0
ORD15734,1,10.0,10.0
ORD15735,1,10.0,10.0
ORD15736,1,10.0,10.0
ORD15737,1,10.0,10.0
ORD15738,1,10.0,10.0
ORD15739,1,10.0,10.0
ORD15740,1,10.0,10.0
ORD15741,1,10.0,10.0
ORD15742,1,10.0,10.0
ORD15743,1,10.0,10.0
ORD15744,1,10.0,10.0
ORD15745,1,10.0,10.0
ORD15746,1,10.0,10.0
ORD15747,1,10.0,10.0
ORD15748,1,10.0,10.0
ORD15749,1,10.0,10.0
ORD15750,1,10.0,10.0
ORD15751,1,10.0,10.0
ORD15752,1,10.0,10.0
ORD15753,1,10.0,10.0
ORD15754,1,10.0,10.0
ORD15755,1,10.0,10.0
ORD15756,1,10.0,10.0
ORD15757,1,10.0,10.0
ORD15758,1,10.0,10.0
ORD15759,1,10.0,10.0
ORD15760,1,10.0,10.0
ORD15761,1,10.0,10.0
ORD15762,1,10.0,10.0
ORD15763,1,10.0,10.0
ORD15764,1,10.0,10.0
ORD15765,1,10.0,10.0
ORD15766,1,10.0,10.0
ORD15767,1,10.0,10.0
ORD15768,1,10.0,10.0
ORD15769,1,10.0,10.0
ORD15770,1,10.0,10.0
ORD15771,1,10.0,10.0
ORD15772,1,10.0,10.0
ORD15773,1,10.0,10.0
ORD15774,1,10.0,10.0
ORD15775,1,10.0,10.0
ORD15776,1,10.0,10.0
ORD15777,1,10.0,10.0
ORD15778,1,10.0,10.0
ORD15779,1,10.0,10.0
ORD15780,1,10.0,10.0
ORD15781,1,10.0,10.0
ORD15782,1,10.0,10.0
ORD15783,1,10.0,10.0
ORD15784,1,10.0,10.0
ORD15785,1,10.0,10.0
ORD15786,1,10.0,10.0
ORD15787,1,10.0,10.0
ORD15788,1,10.0,10.0
ORD15789,1,10.0,10.0
ORD15790,1,10.0,10.0
ORD15791,1,10.0,10.0
ORD15792,1,10.0,10.0
ORD15793,1,10.0,10.0
ORD15794,1,10.0,10.0
ORD15795,1,10.0,10.0
ORD15796,1,10.0,10.0
ORD15797,1,10.0,10.0
ORD15798,1,10.0,10.0
ORD15799,1,10.0,10.0
ORD15800,1,10.0,10.0
ORD15801,1,10.0,10.0
ORD15802,1,10.0,10.0
ORD15803,1,10.0,10.0
ORD15804,1,10.0,10.0
ORD15805,1,10.0,10.0
ORD15806,1,10.0,10.0
ORD15807,1,10.0,10.0
ORD15808,1,10.0,10.0
ORD15809,1,10.0,10.0
ORD15810,1,10.0,10.0
ORD15811,1,10.0,10.0
ORD15812,1,10.0,10.0
ORD15813,1,10.0,10.0
ORD15814,1,10.0,10.0
ORD15815,1,10.0,10.0
ORD15816,1,10.0,10.0
ORD15817,1,10.0,10.0
ORD15818,1,10.0,10.0
ORD15819,1,10.0,10.0
ORD15820,1,10.0,10.0
ORD15821,1,10.0,10.0
ORD15822,1,10.0,10.0
ORD15823,1,10.0,10.0
ORD15824,1,10.0,10.0
ORD15825,1,10.0,10.0
ORD15826,1,10.0,10.0
ORD15827,1,10.0,10.0
ORD15828,1,10.0,10.0
ORD15829,1,10.0,10.0
ORD15830,1,10.0,10.0
ORD15831,1,10.0,10.0
ORD15832,1,10.0,10.0
ORD15833,1,10.0,10.0
ORD15834,1,10.0,10.0
ORD15835,1,10.0,10.0
ORD15836,1,10.0,10.0
ORD15837,1,10.0,10.0
ORD15838,1,10.0,10.0
ORD15839,1,10.0,10.0
ORD15840,1,10.0,10.0
ORD15841,1,10.0,10.0
ORD15842,1,10.0,10.0
ORD15843,1,10.0,10.0
ORD15844,1,10.0,10.0
ORD15845,1,10.0,10.0
ORD15846,1,10.0,10.0
ORD15847,1,10.0,10.0
ORD15848,1,10.0,10.0
ORD15849,1,10.0,10.0
ORD15850,1,10.0,10.0
ORD15851,1,10.0,10.0
ORD15852,1,10.0,10.0
ORD15853,1,10.0,10.0
ORD15854,1,10.0,10.0
ORD15855,1,10.0,10.0
ORD15856,1,10.0,10.0
ORD15857,1,10.0,10.0
ORD15858,1,10.0,10.0
ORD15859,1,10.0,10.0
ORD15860,1,10.0,10.0
ORD15861,1,10.0,10.0
ORD15862,1,10.0,10.0
ORD15863,1,10.0,10.0
ORD15864,1,10.0,10.0
ORD15865,1,10.0,10.0
ORD15866,1,10.0,10.0
ORD15867,1,10.0,10.0
ORD15868,1,10.0,10.0
ORD15869,1,10.0,10.0
ORD15870,1,10.0,10.0
ORD15871,1,10.0,10.0
ORD15872,1,10.0,10.0
ORD15873,1,10.0,10.0
ORD15874,1,10.0,10.0
ORD15875,1,10.0,10.0
ORD15876,1,10.0,10.0
ORD15877,1,10.0,10.0
ORD15878,1,10.0,10.0
ORD15879,1,10.0,10.0
ORD15880,1,10.0,10.0
ORD15881,1,10.0,10.0
ORD15882,1,10.0,10.0
ORD15883,1,10.0,10.0
ORD15884,1,10.0,10.0
ORD15885,1,10.0,10.0
ORD15886,1,10.0,10.0
ORD15887,1,10.0,10.0
ORD15888,1,10.0,10.0
ORD15889,1,10.0,10.0
